innings,batting_team,bowling_team,venue,striker,avg_last_5,avg_runs,strike_rate,player_performance
1,Argentina,Belize,"Sir Vivian Richards Stadium, North Sound, Antigua",A Ferguson,25.0,27.5,100.4566,1
1,Argentina,United States of America,"Sir Vivian Richards Stadium, North Sound, Antigua",A Ferguson,25.0,27.5,100.4566,0
1,Argentina,Canada,"Sir Vivian Richards Stadium, North Sound, Antigua",A Ferguson,25.0,27.5,100.4566,0
1,Argentina,Bermuda,"St Albans Club, Buenos Aires",A Ferguson,25.0,27.5,100.4566,0
1,Argentina,Bahamas,"St Albans Club, Buenos Aires",A Ferguson,25.0,27.5,100.4566,0
1,Argentina,Cayman Islands,"Belgrano Athletic Club Ground, Buenos Aires",A Ferguson,25.0,27.5,100.4566,1
1,Argentina,Mexico,"Belgrano Athletic Club Ground, Buenos Aires",A Ferguson,25.0,27.5,100.4566,1
1,Argentina,Brazil,"St George's College Ground, Buenos Aires",A Ferguson,25.0,27.5,100.4566,0
1,Argentina,Belize,"Sir Vivian Richards Stadium, North Sound, Antigua",A Kirschbaum,9.4,6.666666666666667,65.9341,0
1,Argentina,United States of America,"Sir Vivian Richards Stadium, North Sound, Antigua",A Kirschbaum,9.4,6.666666666666667,65.9341,0
1,Argentina,Canada,"Sir Vivian Richards Stadium, North Sound, Antigua",A Kirschbaum,9.4,6.666666666666667,65.9341,0
1,Argentina,Bermuda,"St Albans Club, Buenos Aires",A Kirschbaum,9.4,6.666666666666667,65.9341,0
1,Argentina,Bahamas,"St Albans Club, Buenos Aires",A Kirschbaum,9.4,6.666666666666667,65.9341,0
1,Argentina,Cayman Islands,"Belgrano Athletic Club Ground, Buenos Aires",A Kirschbaum,9.4,6.666666666666667,65.9341,0
1,Argentina,Belize,"St George's College Ground, Buenos Aires",A Kirschbaum,9.4,6.666666666666667,65.9341,0
1,Argentina,Mexico,"Belgrano Athletic Club Ground, Buenos Aires",A Kirschbaum,9.4,6.666666666666667,65.9341,0
1,Argentina,Brazil,"St George's College Ground, Buenos Aires",A Kirschbaum,9.4,6.666666666666667,65.9341,0
1,Argentina,Bermuda,"St Albans Club, Buenos Aires",AAP Rivero,4.2,8.666666666666666,70.2703,0
1,Argentina,Bahamas,"St Albans Club, Buenos Aires",AAP Rivero,4.2,8.666666666666666,70.2703,0
1,Argentina,Cayman Islands,"Belgrano Athletic Club Ground, Buenos Aires",AAP Rivero,4.2,8.666666666666666,70.2703,0
1,Argentina,Belize,"St George's College Ground, Buenos Aires",AAP Rivero,4.2,8.666666666666666,70.2703,0
1,Argentina,Mexico,"Belgrano Athletic Club Ground, Buenos Aires",AAP Rivero,4.2,8.666666666666666,70.2703,0
1,Argentina,Brazil,"St George's College Ground, Buenos Aires",AAP Rivero,4.2,8.666666666666666,70.2703,1
1,Argentina,Canada,"Sir Vivian Richards Stadium, North Sound, Antigua",H Fennell,4.8,4.833333333333333,116.0,0
1,Argentina,Bermuda,"St Albans Club, Buenos Aires",H Fennell,4.8,4.833333333333333,116.0,0
1,Argentina,Cayman Islands,"Belgrano Athletic Club Ground, Buenos Aires",H Fennell,4.8,4.833333333333333,116.0,0
1,Argentina,Belize,"St George's College Ground, Buenos Aires",H Fennell,4.8,4.833333333333333,116.0,0
1,Argentina,Mexico,"Belgrano Athletic Club Ground, Buenos Aires",H Fennell,4.8,4.833333333333333,116.0,0
1,Argentina,Brazil,"St George's College Ground, Buenos Aires",H Fennell,4.8,4.833333333333333,116.0,0
1,Argentina,Belize,"Sir Vivian Richards Stadium, North Sound, Antigua",LA Musiani,17.0,15.333333333333334,103.3708,0
1,Argentina,United States of America,"Sir Vivian Richards Stadium, North Sound, Antigua",LA Musiani,17.0,15.333333333333334,103.3708,0
1,Argentina,Canada,"Sir Vivian Richards Stadium, North Sound, Antigua",LA Musiani,17.0,15.333333333333334,103.3708,0
1,Argentina,Bermuda,"St Albans Club, Buenos Aires",LA Musiani,17.0,15.333333333333334,103.3708,0
1,Argentina,Bahamas,"St Albans Club, Buenos Aires",LA Musiani,17.0,15.333333333333334,103.3708,1
1,Argentina,Cayman Islands,"Belgrano Athletic Club Ground, Buenos Aires",LA Musiani,17.0,15.333333333333334,103.3708,0
1,Argentina,Belize,"Sir Vivian Richards Stadium, North Sound, Antigua",P Baron,13.2,10.444444444444445,87.8505,0
1,Argentina,United States of America,"Sir Vivian Richards Stadium, North Sound, Antigua",P Baron,13.2,10.444444444444445,87.8505,0
1,Argentina,Canada,"Sir Vivian Richards Stadium, North Sound, Antigua",P Baron,13.2,10.444444444444445,87.8505,0
1,Argentina,Bermuda,"St Albans Club, Buenos Aires",P Baron,13.2,10.444444444444445,87.8505,0
1,Argentina,Bahamas,"St Albans Club, Buenos Aires",P Baron,13.2,10.444444444444445,87.8505,0
1,Argentina,Cayman Islands,"Belgrano Athletic Club Ground, Buenos Aires",P Baron,13.2,10.444444444444445,87.8505,0
1,Argentina,Belize,"St George's College Ground, Buenos Aires",P Baron,13.2,10.444444444444445,87.8505,0
1,Argentina,Mexico,"Belgrano Athletic Club Ground, Buenos Aires",P Baron,13.2,10.444444444444445,87.8505,0
1,Argentina,Brazil,"St George's College Ground, Buenos Aires",P Baron,13.2,10.444444444444445,87.8505,0
1,Argentina,Belize,"Sir Vivian Richards Stadium, North Sound, Antigua",R Escobar,14.2,13.833333333333334,73.4513,1
1,Argentina,United States of America,"Sir Vivian Richards Stadium, North Sound, Antigua",R Escobar,14.2,13.833333333333334,73.4513,0
1,Argentina,Canada,"Sir Vivian Richards Stadium, North Sound, Antigua",R Escobar,14.2,13.833333333333334,73.4513,0
1,Argentina,Bermuda,"St Albans Club, Buenos Aires",R Escobar,14.2,13.833333333333334,73.4513,0
1,Argentina,Bahamas,"St Albans Club, Buenos Aires",R Escobar,14.2,13.833333333333334,73.4513,0
1,Argentina,Cayman Islands,"Belgrano Athletic Club Ground, Buenos Aires",R Escobar,14.2,13.833333333333334,73.4513,0
1,Argentina,United States of America,"Sir Vivian Richards Stadium, North Sound, Antigua",T Rossi,6.6,6.571428571428571,67.6471,0
1,Argentina,Canada,"Sir Vivian Richards Stadium, North Sound, Antigua",T Rossi,6.6,6.571428571428571,67.6471,0
1,Argentina,Bermuda,"St Albans Club, Buenos Aires",T Rossi,6.6,6.571428571428571,67.6471,0
1,Argentina,Bahamas,"St Albans Club, Buenos Aires",T Rossi,6.6,6.571428571428571,67.6471,0
1,Argentina,Cayman Islands,"Belgrano Athletic Club Ground, Buenos Aires",T Rossi,6.6,6.571428571428571,67.6471,0
1,Argentina,Belize,"St George's College Ground, Buenos Aires",T Rossi,6.6,6.571428571428571,67.6471,0
1,Argentina,Mexico,"Belgrano Athletic Club Ground, Buenos Aires",T Rossi,6.6,6.571428571428571,67.6471,0
1,Australia,New Zealand,Eden Park,A Symonds,41.2,36.5,168.7861,1
1,Australia,South Africa,"Brisbane Cricket Ground, Woolloongabba",A Symonds,41.2,36.5,168.7861,1
1,Australia,England,Sydney Cricket Ground,A Symonds,41.2,36.5,168.7861,1
1,Australia,Zimbabwe,Newlands,A Symonds,41.2,36.5,168.7861,1
1,Australia,Pakistan,New Wanderers Stadium,A Symonds,41.2,36.5,168.7861,0
1,Australia,New Zealand,Western Australia Cricket Association Ground,A Symonds,41.2,36.5,168.7861,1
1,Australia,India,Brabourne Stadium,A Symonds,41.2,36.5,168.7861,0
1,Australia,Pakistan,Dubai International Cricket Stadium,A Symonds,41.2,36.5,168.7861,0
1,Australia,South Africa,Kingsmead,A Zampa,2.6,2.75,81.4815,0
1,Australia,India,JSCA International Stadium Complex,A Zampa,2.6,2.75,81.4815,0
1,Australia,Sri Lanka,Sydney Cricket Ground,A Zampa,2.6,2.75,81.4815,0
1,Australia,England,Dubai International Cricket Stadium,A Zampa,2.6,2.75,81.4815,0
1,Australia,West Indies,"Bellerive Oval, Hobart",A Zampa,2.6,2.75,81.4815,0
1,Australia,England,"The Rose Bowl, Southampton",A Zampa,2.6,2.75,81.4815,0
1,Australia,New Zealand,"Eden Park, Auckland",A Zampa,2.6,2.75,81.4815,0
1,Australia,Pakistan,Sydney Cricket Ground,A Zampa,2.6,2.75,81.4815,0
1,Australia,Pakistan,Harare Sports Club,AC Agar,6.6,9.0,110.9589,0
1,Australia,South Africa,The Wanderers Stadium,AC Agar,6.6,9.0,110.9589,0
1,Australia,South Africa,Newlands,AC Agar,6.6,9.0,110.9589,0
1,Australia,England,The Rose Bowl,AC Agar,6.6,9.0,110.9589,0
1,Australia,New Zealand,Westpac Stadium,AC Agar,6.6,9.0,110.9589,0
1,Australia,New Zealand,Sky Stadium,AC Agar,6.6,9.0,110.9589,0
1,Australia,Sri Lanka,Melbourne Cricket Ground,AC Agar,6.6,9.0,110.9589,0
1,Australia,Bangladesh,"Shere Bangla National Stadium, Mirpur",AC Agar,6.6,9.0,110.9589,0
1,Australia,England,Dubai International Cricket Stadium,AC Agar,6.6,9.0,110.9589,0
1,Australia,New Zealand,Eden Park,AC Gilchrist,15.6,15.0,132.3529,0
1,Australia,England,Sydney Cricket Ground,AC Gilchrist,15.6,15.0,132.3529,1
1,Australia,Zimbabwe,Newlands,AC Gilchrist,15.6,15.0,132.3529,0
1,Australia,Pakistan,New Wanderers Stadium,AC Gilchrist,15.6,15.0,132.3529,0
1,Australia,New Zealand,Western Australia Cricket Association Ground,AC Gilchrist,15.6,15.0,132.3529,0
1,Australia,India,Brabourne Stadium,AC Gilchrist,15.6,15.0,132.3529,0
1,Australia,England,Adelaide Oval,AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,England,Melbourne Cricket Ground,AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,India,Melbourne Cricket Ground,AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,England,The Rose Bowl,AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,Sri Lanka,Stadium Australia,AJ Finch,36.4,41.02439024390244,145.5017,0
1,Australia,England,Bellerive Oval,AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,England,Stadium Australia,AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,India,Saurashtra Cricket Association Stadium,AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,West Indies,Shere Bangla National Stadium,AJ Finch,36.4,41.02439024390244,145.5017,0
1,Australia,South Africa,Adelaide Oval,AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,South Africa,Kingsmead,AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,Pakistan,"Punjab Cricket Association IS Bindra Stadium, Mohali",AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,India,"Punjab Cricket Association IS Bindra Stadium, Mohali",AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,Sri Lanka,Melbourne Cricket Ground,AJ Finch,36.4,41.02439024390244,145.5017,0
1,Australia,Sri Lanka,"Simonds Stadium, South Geelong",AJ Finch,36.4,41.02439024390244,145.5017,0
1,Australia,Sri Lanka,Adelaide Oval,AJ Finch,36.4,41.02439024390244,145.5017,0
1,Australia,India,JSCA International Stadium Complex,AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,Zimbabwe,Harare Sports Club,AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,Pakistan,Harare Sports Club,AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,India,"Brisbane Cricket Ground, Woolloongabba",AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,India,Melbourne Cricket Ground,AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,India,Sydney Cricket Ground,AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,Sri Lanka,Adelaide Oval,AJ Finch,36.4,41.02439024390244,145.5017,0
1,Australia,South Africa,The Wanderers Stadium,AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,South Africa,Newlands,AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,England,The Rose Bowl,AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,India,Sydney Cricket Ground,AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,New Zealand,Westpac Stadium,AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,New Zealand,Westpac Stadium,AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,New Zealand,Sky Stadium,AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,West Indies,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",AJ Finch,36.4,41.02439024390244,145.5017,0
1,Australia,West Indies,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",AJ Finch,36.4,41.02439024390244,145.5017,0
1,Australia,Sri Lanka,Sydney Cricket Ground,AJ Finch,36.4,41.02439024390244,145.5017,0
1,Australia,Sri Lanka,Sydney Cricket Ground,AJ Finch,36.4,41.02439024390244,145.5017,0
1,Australia,Sri Lanka,Melbourne Cricket Ground,AJ Finch,36.4,41.02439024390244,145.5017,0
1,Australia,England,Dubai International Cricket Stadium,AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,Ireland,"Brisbane Cricket Ground, Woolloongabba, Brisbane",AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,Sri Lanka,Pallekele International Cricket Stadium,AJ Finch,36.4,41.02439024390244,145.5017,0
1,Australia,West Indies,"Brisbane Cricket Ground, Woolloongabba, Brisbane",AJ Finch,36.4,41.02439024390244,145.5017,0
1,Australia,India,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,India,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",AJ Finch,36.4,41.02439024390244,145.5017,1
1,Australia,Sri Lanka,Melbourne Cricket Ground,AJ Turner,7.8,8.571428571428571,95.2381,0
1,Australia,Sri Lanka,"Simonds Stadium, South Geelong",AJ Turner,7.8,8.571428571428571,95.2381,0
1,Australia,Sri Lanka,Adelaide Oval,AJ Turner,7.8,8.571428571428571,95.2381,0
1,Australia,Sri Lanka,Adelaide Oval,AJ Turner,7.8,8.571428571428571,95.2381,0
1,Australia,West Indies,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",AJ Turner,7.8,8.571428571428571,95.2381,0
1,Australia,West Indies,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",AJ Turner,7.8,8.571428571428571,95.2381,0
1,Australia,Bangladesh,"Shere Bangla National Stadium, Mirpur",AJ Turner,7.8,8.571428571428571,95.2381,0
1,Australia,Pakistan,Harare Sports Club,AT Carey,9.8,10.333333333333334,108.1395,0
1,Australia,India,Melbourne Cricket Ground,AT Carey,9.8,10.333333333333334,108.1395,0
1,Australia,India,Sydney Cricket Ground,AT Carey,9.8,10.333333333333334,108.1395,0
1,Australia,South Africa,The Wanderers Stadium,AT Carey,9.8,10.333333333333334,108.1395,0
1,Australia,South Africa,Newlands,AT Carey,9.8,10.333333333333334,108.1395,0
1,Australia,England,The Rose Bowl,AT Carey,9.8,10.333333333333334,108.1395,0
1,Australia,West Indies,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",AT Carey,9.8,10.333333333333334,108.1395,0
1,Australia,West Indies,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",AT Carey,9.8,10.333333333333334,108.1395,0
1,Australia,Bangladesh,"Shere Bangla National Stadium, Mirpur",AT Carey,9.8,10.333333333333334,108.1395,0
1,Australia,Zimbabwe,Newlands,B Lee,3.6,5.285714285714286,154.1667,0
1,Australia,Pakistan,New Wanderers Stadium,B Lee,3.6,5.285714285714286,154.1667,0
1,Australia,New Zealand,Western Australia Cricket Association Ground,B Lee,3.6,5.285714285714286,154.1667,0
1,Australia,West Indies,Kennington Oval,B Lee,3.6,5.285714285714286,154.1667,0
1,Australia,Sri Lanka,Trent Bridge,B Lee,3.6,5.285714285714286,154.1667,0
1,Australia,Pakistan,Dubai International Cricket Stadium,B Lee,3.6,5.285714285714286,154.1667,0
1,Australia,India,Melbourne Cricket Ground,B Lee,3.6,5.285714285714286,154.1667,0
1,Australia,Zimbabwe,Newlands,BJ Haddin,12.8,12.588235294117647,112.6316,0
1,Australia,India,Brabourne Stadium,BJ Haddin,12.8,12.588235294117647,112.6316,0
1,Australia,South Africa,New Wanderers Stadium,BJ Haddin,12.8,12.588235294117647,112.6316,0
1,Australia,New Zealand,Sydney Cricket Ground,BJ Haddin,12.8,12.588235294117647,112.6316,0
1,Australia,West Indies,Kennington Oval,BJ Haddin,12.8,12.588235294117647,112.6316,0
1,Australia,Sri Lanka,Trent Bridge,BJ Haddin,12.8,12.588235294117647,112.6316,0
1,Australia,Pakistan,Dubai International Cricket Stadium,BJ Haddin,12.8,12.588235294117647,112.6316,0
1,Australia,West Indies,Bellerive Oval,BJ Haddin,12.8,12.588235294117647,112.6316,0
1,Australia,Pakistan,Melbourne Cricket Ground,BJ Haddin,12.8,12.588235294117647,112.6316,0
1,Australia,Pakistan,"Beausejour Stadium, Gros Islet",BJ Haddin,12.8,12.588235294117647,112.6316,0
1,Australia,Bangladesh,"Kensington Oval, Bridgetown",BJ Haddin,12.8,12.588235294117647,112.6316,0
1,Australia,India,"Kensington Oval, Bridgetown",BJ Haddin,12.8,12.588235294117647,112.6316,0
1,Australia,Sri Lanka,"Kensington Oval, Bridgetown",BJ Haddin,12.8,12.588235294117647,112.6316,0
1,Australia,England,"Kensington Oval, Bridgetown",BJ Haddin,12.8,12.588235294117647,112.6316,0
1,Australia,Sri Lanka,Western Australia Cricket Association Ground,BJ Haddin,12.8,12.588235294117647,112.6316,0
1,Australia,India,Saurashtra Cricket Association Stadium,BJ Haddin,12.8,12.588235294117647,112.6316,0
1,Australia,West Indies,Shere Bangla National Stadium,BJ Haddin,12.8,12.588235294117647,112.6316,0
1,Australia,India,"Brisbane Cricket Ground, Woolloongabba",BR McDermott,21.0,18.0,102.8571,0
1,Australia,India,Melbourne Cricket Ground,BR McDermott,21.0,18.0,102.8571,0
1,Australia,India,Sydney Cricket Ground,BR McDermott,21.0,18.0,102.8571,0
1,Australia,Sri Lanka,Sydney Cricket Ground,BR McDermott,21.0,18.0,102.8571,0
1,Australia,Sri Lanka,Sydney Cricket Ground,BR McDermott,21.0,18.0,102.8571,0
1,Australia,Sri Lanka,Melbourne Cricket Ground,BR McDermott,21.0,18.0,102.8571,0
1,Australia,West Indies,"Brisbane Cricket Ground, Woolloongabba, Brisbane",C Green,16.8,20.0,141.1765,0
1,Australia,India,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",C Green,16.8,20.0,141.1765,0
1,Australia,India,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",C Green,16.8,20.0,141.1765,0
1,Australia,England,"The Rose Bowl, Southampton",C Green,16.8,20.0,141.1765,0
1,Australia,England,"Sophia Gardens, Cardiff",C Green,16.8,20.0,141.1765,0
1,Australia,Scotland,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",C Green,16.8,20.0,141.1765,1
1,Australia,England,Sydney Cricket Ground,CL White,34.0,23.09090909090909,127.3183,1
1,Australia,West Indies,"Kensington Oval, Bridgetown",CL White,34.0,23.09090909090909,127.3183,0
1,Australia,England,Old Trafford,CL White,34.0,23.09090909090909,127.3183,1
1,Australia,South Africa,New Wanderers Stadium,CL White,34.0,23.09090909090909,127.3183,0
1,Australia,South Africa,Melbourne Cricket Ground,CL White,34.0,23.09090909090909,127.3183,0
1,Australia,New Zealand,Sydney Cricket Ground,CL White,34.0,23.09090909090909,127.3183,0
1,Australia,West Indies,Bellerive Oval,CL White,34.0,23.09090909090909,127.3183,0
1,Australia,Pakistan,Melbourne Cricket Ground,CL White,34.0,23.09090909090909,127.3183,0
1,Australia,Pakistan,"Beausejour Stadium, Gros Islet",CL White,34.0,23.09090909090909,127.3183,0
1,Australia,Bangladesh,"Kensington Oval, Bridgetown",CL White,34.0,23.09090909090909,127.3183,0
1,Australia,India,"Kensington Oval, Bridgetown",CL White,34.0,23.09090909090909,127.3183,0
1,Australia,Sri Lanka,"Kensington Oval, Bridgetown",CL White,34.0,23.09090909090909,127.3183,1
1,Australia,England,"Kensington Oval, Bridgetown",CL White,34.0,23.09090909090909,127.3183,1
1,Australia,Sri Lanka,Western Australia Cricket Association Ground,CL White,34.0,23.09090909090909,127.3183,1
1,Australia,England,Adelaide Oval,CL White,34.0,23.09090909090909,127.3183,1
1,Australia,England,Melbourne Cricket Ground,CL White,34.0,23.09090909090909,127.3183,1
1,Australia,South Africa,New Wanderers Stadium,CL White,34.0,23.09090909090909,127.3183,0
1,Australia,Pakistan,Dubai International Cricket Stadium,CL White,34.0,23.09090909090909,127.3183,0
1,Australia,Pakistan,Dubai International Cricket Stadium,CL White,34.0,23.09090909090909,127.3183,0
1,Australia,England,Bellerive Oval,CL White,34.0,23.09090909090909,127.3183,1
1,Australia,England,Stadium Australia,CL White,34.0,23.09090909090909,127.3183,1
1,Australia,South Africa,Adelaide Oval,CL White,34.0,23.09090909090909,127.3183,0
1,Australia,England,Old Trafford,DA Warner,52.4,30.926829268292682,139.1877,0
1,Australia,South Africa,New Wanderers Stadium,DA Warner,52.4,30.926829268292682,139.1877,1
1,Australia,South Africa,Melbourne Cricket Ground,DA Warner,52.4,30.926829268292682,139.1877,1
1,Australia,New Zealand,Sydney Cricket Ground,DA Warner,52.4,30.926829268292682,139.1877,0
1,Australia,West Indies,Kennington Oval,DA Warner,52.4,30.926829268292682,139.1877,1
1,Australia,Sri Lanka,Trent Bridge,DA Warner,52.4,30.926829268292682,139.1877,1
1,Australia,West Indies,Bellerive Oval,DA Warner,52.4,30.926829268292682,139.1877,1
1,Australia,Pakistan,Melbourne Cricket Ground,DA Warner,52.4,30.926829268292682,139.1877,0
1,Australia,Pakistan,"Beausejour Stadium, Gros Islet",DA Warner,52.4,30.926829268292682,139.1877,0
1,Australia,Bangladesh,"Kensington Oval, Bridgetown",DA Warner,52.4,30.926829268292682,139.1877,0
1,Australia,India,"Kensington Oval, Bridgetown",DA Warner,52.4,30.926829268292682,139.1877,0
1,Australia,Sri Lanka,"Kensington Oval, Bridgetown",DA Warner,52.4,30.926829268292682,139.1877,1
1,Australia,England,"Kensington Oval, Bridgetown",DA Warner,52.4,30.926829268292682,139.1877,0
1,Australia,Sri Lanka,Western Australia Cricket Association Ground,DA Warner,52.4,30.926829268292682,139.1877,1
1,Australia,England,Adelaide Oval,DA Warner,52.4,30.926829268292682,139.1877,0
1,Australia,England,Melbourne Cricket Ground,DA Warner,52.4,30.926829268292682,139.1877,0
1,Australia,South Africa,New Wanderers Stadium,DA Warner,52.4,30.926829268292682,139.1877,1
1,Australia,India,Stadium Australia,DA Warner,52.4,30.926829268292682,139.1877,0
1,Australia,India,Melbourne Cricket Ground,DA Warner,52.4,30.926829268292682,139.1877,0
1,Australia,England,The Rose Bowl,DA Warner,52.4,30.926829268292682,139.1877,0
1,Australia,Pakistan,Dubai International Cricket Stadium,DA Warner,52.4,30.926829268292682,139.1877,0
1,Australia,Pakistan,Dubai International Cricket Stadium,DA Warner,52.4,30.926829268292682,139.1877,0
1,Australia,Sri Lanka,Stadium Australia,DA Warner,52.4,30.926829268292682,139.1877,1
1,Australia,West Indies,Shere Bangla National Stadium,DA Warner,52.4,30.926829268292682,139.1877,1
1,Australia,South Africa,Kingsmead,DA Warner,52.4,30.926829268292682,139.1877,1
1,Australia,Pakistan,"Punjab Cricket Association IS Bindra Stadium, Mohali",DA Warner,52.4,30.926829268292682,139.1877,0
1,Australia,India,"Punjab Cricket Association IS Bindra Stadium, Mohali",DA Warner,52.4,30.926829268292682,139.1877,0
1,Australia,Sri Lanka,Pallekele International Cricket Stadium,DA Warner,52.4,30.926829268292682,139.1877,1
1,Australia,India,JSCA International Stadium Complex,DA Warner,52.4,30.926829268292682,139.1877,0
1,Australia,Sri Lanka,Adelaide Oval,DA Warner,52.4,30.926829268292682,139.1877,1
1,Australia,South Africa,The Wanderers Stadium,DA Warner,52.4,30.926829268292682,139.1877,1
1,Australia,South Africa,Newlands,DA Warner,52.4,30.926829268292682,139.1877,1
1,Australia,England,The Rose Bowl,DA Warner,52.4,30.926829268292682,139.1877,0
1,Australia,England,Dubai International Cricket Stadium,DA Warner,52.4,30.926829268292682,139.1877,0
1,Australia,Ireland,"Brisbane Cricket Ground, Woolloongabba, Brisbane",DA Warner,52.4,30.926829268292682,139.1877,0
1,Australia,Sri Lanka,Pallekele International Cricket Stadium,DA Warner,52.4,30.926829268292682,139.1877,1
1,Australia,West Indies,"Brisbane Cricket Ground, Woolloongabba, Brisbane",DA Warner,52.4,30.926829268292682,139.1877,1
1,Australia,West Indies,"Bellerive Oval, Hobart",DA Warner,52.4,30.926829268292682,139.1877,1
1,Australia,West Indies,Adelaide Oval,DA Warner,52.4,30.926829268292682,139.1877,1
1,Australia,Oman,"Kensington Oval, Bridgetown, Barbados",DA Warner,52.4,30.926829268292682,139.1877,1
1,Australia,England,"Kensington Oval, Bridgetown, Barbados",DA Warner,52.4,30.926829268292682,139.1877,0
1,Australia,West Indies,"Kensington Oval, Bridgetown",DJ Hussey,22.8,24.0,120.2733,0
1,Australia,England,Old Trafford,DJ Hussey,22.8,24.0,120.2733,0
1,Australia,South Africa,New Wanderers Stadium,DJ Hussey,22.8,24.0,120.2733,1
1,Australia,South Africa,Melbourne Cricket Ground,DJ Hussey,22.8,24.0,120.2733,1
1,Australia,New Zealand,Sydney Cricket Ground,DJ Hussey,22.8,24.0,120.2733,1
1,Australia,West Indies,Kennington Oval,DJ Hussey,22.8,24.0,120.2733,0
1,Australia,Sri Lanka,Trent Bridge,DJ Hussey,22.8,24.0,120.2733,0
1,Australia,Pakistan,Dubai International Cricket Stadium,DJ Hussey,22.8,24.0,120.2733,0
1,Australia,West Indies,Bellerive Oval,DJ Hussey,22.8,24.0,120.2733,0
1,Australia,Pakistan,Melbourne Cricket Ground,DJ Hussey,22.8,24.0,120.2733,0
1,Australia,Pakistan,"Beausejour Stadium, Gros Islet",DJ Hussey,22.8,24.0,120.2733,0
1,Australia,Bangladesh,"Kensington Oval, Bridgetown",DJ Hussey,22.8,24.0,120.2733,0
1,Australia,India,"Kensington Oval, Bridgetown",DJ Hussey,22.8,24.0,120.2733,1
1,Australia,Sri Lanka,"Kensington Oval, Bridgetown",DJ Hussey,22.8,24.0,120.2733,0
1,Australia,England,"Kensington Oval, Bridgetown",DJ Hussey,22.8,24.0,120.2733,0
1,Australia,Sri Lanka,Western Australia Cricket Association Ground,DJ Hussey,22.8,24.0,120.2733,0
1,Australia,England,Adelaide Oval,DJ Hussey,22.8,24.0,120.2733,0
1,Australia,England,Melbourne Cricket Ground,DJ Hussey,22.8,24.0,120.2733,0
1,Australia,South Africa,New Wanderers Stadium,DJ Hussey,22.8,24.0,120.2733,1
1,Australia,India,Stadium Australia,DJ Hussey,22.8,24.0,120.2733,1
1,Australia,India,Melbourne Cricket Ground,DJ Hussey,22.8,24.0,120.2733,1
1,Australia,Pakistan,Dubai International Cricket Stadium,DJ Hussey,22.8,24.0,120.2733,0
1,Australia,Zimbabwe,Harare Sports Club,DJM Short,27.8,27.428571428571427,114.9701,1
1,Australia,Pakistan,Harare Sports Club,DJM Short,27.8,27.428571428571427,114.9701,1
1,Australia,India,"Brisbane Cricket Ground, Woolloongabba",DJM Short,27.8,27.428571428571427,114.9701,0
1,Australia,India,Melbourne Cricket Ground,DJM Short,27.8,27.428571428571427,114.9701,0
1,Australia,India,Sydney Cricket Ground,DJM Short,27.8,27.428571428571427,114.9701,0
1,Australia,India,Sydney Cricket Ground,DJM Short,27.8,27.428571428571427,114.9701,0
1,Australia,India,Sydney Cricket Ground,DJM Short,27.8,27.428571428571427,114.9701,0
1,Australia,Pakistan,Dubai International Cricket Stadium,DT Christian,3.8,6.833333333333333,117.1429,0
1,Australia,England,Bellerive Oval,DT Christian,3.8,6.833333333333333,117.1429,0
